brakingPressure, currentGear, distanceCounter, electronicStabilityProgram, engineSpeed, fuelConsumption, gearSelection, lapDistance, laptime, lateralAcceleration, longitudinalAcceleration, longitudinalSlipRR, longitudinalSlipRL, longitudinalSlipFR, longitudinalSlipFL, pedalForce, sectorDistance, sectorTime, speed, steeringWheelAngle, timestamp, tirePressureFR, tirePressureFL, tirePressureRR, tirePressureRL, tripDistance, wpoCharismaDamper, wpoCharismaMotor, wpoCharismaTransmission, wpoOversteer, wpoUndersteer, latitude, longitude, yawVelocity
39.7, 3, 3108.000, , 2016, 0.0, , 1235.8, 30895, 0.113, 0.595, 0.0, 0.0, 0.0, 0.0, 0.00, , , 40.000, 3.76, 1780000077700, 3276.8, 2.1, 3276.8, 3276.8, 0, , , , 0.0, 0.0, 36.558483222, -79.197217788, 0.0
39.3, 3, 3112.000, , 2035, 0.0, , 1239.8, 30995, 0.169, 0.589, 0.0, 0.0, 0.0, 0.0, 0.01, , , 40.000, 5.62, 1780000077800, 3276.8, 2.1, 3276.8, 3276.8, 0, , , , 0.0, 0.0, 36.558513363, -79.197193035, 0.0
38.7, 3, 3116.000, , 2063, 0.0, , 1243.8, 31095, 0.224, 0.581, 0.0, 0.0, 0.0, 0.0, 0.02, , , 40.000, 7.46, 1780000077900, 3276.8, 2.1, 3276.8, 3276.8, 0, , , , 0.0, 0.0, 36.558543768, -79.197168781, 0.0
38.0, 3, 3120.000, , 2098, 0.0, , 1247.8, 31195, 0.278, 0.571, 0.0, 0.0, 0.0, 0.0, 0.02, , , 40.000, 9.27, 1780000078000, 3276.8, 2.1, 3276.8, 3276.8, 0, , , , 0.0, 0.0, 36.558574432, -79.197145030, 0.0
37.2, 3, 3124.000, , 2140, 0.0, , 1251.8, 31295, 0.331, 0.558, 0.0, 0.0, 0.0, 0.0, 0.04, , , 40.000, 11.04, 1780000078100, 3276.8, 2.1, 3276.8, 3276.8, 0, , , , 0.0, 0.0, 36.558605350, -79.197121786, 0.0
36.2, 3, 3128.000, , 2190, 0.0, , 1255.8, 31395, 0.383, 0.543, 0.0, 0.0, 0.0, 0.0, 0.05, , , 40.000, 12.77, 1780000078200, 3276.8, 2.1, 3276.8, 3276.8, 0, , , , 0.0, 0.0, 36.558636516, -79.197099054, 0.0
35.1, 3, 3132.000, , 2247, 0.0, , 1259.8, 31495, 0.434, 0.526, 0.0, 0.0, 0.0, 0.0, 0.06, , , 40.000, 14.45, 1780000078300, 3276.8, 2.1, 3276.8, 3276.8, 0, , , , 0.0, 0.0, 36.558667924, -79.197076838, 0.0
33.8, 3, 3136.000, , 2311, 0.0, , 1263.8, 31595, 0.482, 0.507, 0.0, 0.0, 0.0, 0.0, 0.08, , , 40.000, 16.07, 1780000078400, 3276.8, 2.1, 3276.8, 3276.8, 0, , , , 0.0, 0.0, 36.558699568, -79.197055141, 0.0
32.4, 3, 3140.000, , 2382, 0.0, , 1267.8, 31695, 0.529, 0.485, 0.0, 0.0, 0.0, 0.0, 0.10, , , 40.000, 17.63, 1780000078500, 3276.8, 2.1, 3276.8, 3276.8, 0, , , , 0.0, 0.0, 36.558731444, -79.197033969, 0.0
30.8, 3, 3144.000, , 2459, 0.0, , 1271.8, 31795, 0.574, 0.462, 0.0, 0.0, 0.0, 0.0, 0.11, , , 40.000, 19.12, 1780000078600, 3276.8, 2.1, 3276.8, 3276.8, 0, , , , 0.0, 0.0, 36.558763546, -79.197013323, 0.0
29.2, 3, 3148.000, , 2542, 0.0, , 1275.8, 31895, 0.616, 0.437, 0.0, 0.0, 0.0, 0.0, 0.14, , , 40.000, 20.54, 1780000078700, 3276.8, 2.1, 3276.8, 3276.8, 0, , , , 0.0, 0.0, 36.558795867, -79.196993208, 0.0
27.4, 3, 3152.000, , 2631, 0.0, , 1279.8, 31995, 0.656, 0.411, 0.0, 0.0, 0.0, 0.0, 0.16, , , 40.000, 21.87, 1780000078800, 3276.8, 2.1, 3276.8, 3276.8, 0, , , , 0.0, 0.0, 36.558828403, -79.196973628, 0.0
25.5, 3, 3156.000, , 2725, 0.0, , 1283.8, 32095, 0.693, 0.382, 0.0, 0.0, 0.0, 0.0, 0.18, , , 40.000, 23.12, 1780000078900, 3276.8, 2.1, 3276.8, 3276.8, 0, , , , 0.0, 0.0, 36.558861146, -79.196954586, 0.0
23.5, 3, 3160.000, , 2824, 0.0, , 1287.8, 32195, 0.728, 0.353, 0.0, 0.0, 0.0, 0.0, 0.21, , , 40.000, 24.27, 1780000079000, 3276.8, 2.1, 3276.8, 3276.8, 0, , , , 0.0, 0.0, 36.558894092, -79.196936085, 0.0
21.4, 3, 3164.000, , 2928, 0.0, , 1291.8, 32295, 0.760, 0.321, 0.0, 0.0, 0.0, 0.0, 0.23, , , 40.000, 25.33, 1780000079100, 3276.8, 2.1, 3276.8, 3276.8, 0, , , , 0.0, 0.0, 36.558927235, -79.196918129, 0.0
19.3, 3, 3168.000, , 3036, 0.0, , 1295.8, 32395, 0.789, 0.289, 0.0, 0.0, 0.0, 0.0, 0.26, , , 40.000, 26.29, 1780000079200, 3276.8, 2.1, 3276.8, 3276.8, 0, , , , 0.0, 0.0, 36.558960568, -79.196900721, 0.0
17.0, 3, 3172.000, , 3148, 0.0, , 1299.8, 32495, 0.814, 0.255, 0.0, 0.0, 0.0, 0.0, 0.29, , , 40.000, 27.14, 1780000079300, 3276.8, 2.1, 3276.8, 3276.8, 0, , , , 0.0, 0.0, 36.558994087, -79.196883864, 0.0
14.7, 3, 3176.000, , 3264, 0.0, , 1303.8, 32595, 0.837, 0.221, 0.0, 0.0, 0.0, 0.0, 0.32, , , 40.000, 27.89, 1780000079400, 3276.8, 2.1, 3276.8, 3276.8, 0, , , , 0.0, 0.0, 36.559027784, -79.196867560, 0.0
12.4, 3, 3180.000, , 3382, 0.0, , 1307.8, 32695, 0.856, 0.185, 0.0, 0.0, 0.0, 0.0, 0.35, , , 40.000, 28.53, 1780000079500, 3276.8, 2.1, 3276.8, 3276.8, 0, , , , 0.0, 0.0, 36.559061654, -79.196851814, 0.0
9.9, 3, 3184.000, , 3503, 0.0, , 1311.8, 32795, 0.872, 0.149, 0.0, 0.0, 0.0, 0.0, 0.38, , , 40.000, 29.06, 1780000079600, 3276.8, 2.1, 3276.8, 3276.8, 0, , , , 0.0, 0.0, 36.559095690, -79.196836627, 0.0
7.5, 3, 3188.000, , 3625, 0.0, , 1315.8, 32895, 0.884, 0.112, 0.0, 0.0, 0.0, 0.0, 0.41, , , 40.000, 29.47, 1780000079700, 3276.8, 2.1, 3276.8, 3276.8, 0, , , , 0.0, 0.0, 36.559129888, -79.196822003, 0.0
5.0, 3, 3192.000, , 3749, 0.0, , 1319.8, 32995, 0.893, 0.075, 0.0, 0.0, 0.0, 0.0, 0.44, , , 40.000, 29.76, 1780000079800, 3276.8, 2.1, 3276.8, 3276.8, 0, , , , 0.0, 0.0, 36.559164240, -79.196807943, 0.0
2.5, 3, 3196.000, , 3874, 0.0, , 1323.8, 33095, 0.898, 0.038, 0.0, 0.0, 0.0, 0.0, 0.47, , , 40.000, 29.94, 1780000079900, 3276.8, 2.1, 3276.8, 3276.8, 0, , , , 0.0, 0.0, 36.559198741, -79.196794452, 0.0
0.0, 3, 3200.000, , 4000, 0.0, , 1327.8, 33195, 0.900, 0.000, 0.0, 0.0, 0.0, 0.0, 0.50, , , 40.000, 30.00, 1780000080000, 3276.8, 2.1, 3276.8, 3276.8, 0, , , , 0.0, 0.0, 36.559233384, -79.196781529, 0.0
0.0, 4, 3204.000, , 4126, 0.0, , 1331.8, 33295, 0.898, -0.038, 0.0, 0.0, 0.0, 0.0, 0.53, , , 40.000, 29.94, 1780000080100, 3276.8, 2.1, 3276.8, 3276.8, 0, , , , 0.0, 0.0, 36.559268163, -79.196769180, 0.0
0.0, 4, 3208.000, , 4251, 0.0, , 1335.8, 33395, 0.893, -0.075, 0.0, 0.0, 0.0, 0.0, 0.56, , , 40.000, 29.76, 1780000080200, 3276.8, 2.1, 3276.8, 3276.8, 0, , , , 0.0, 0.0, 36.559303073, -79.196757404, 0.0
0.0, 4, 3212.000, , 4375, 0.0, , 1339.8, 33495, 0.884, -0.112, 0.0, 0.0, 0.0, 0.0, 0.59, , , 40.000, 29.47, 1780000080300, 3276.8, 2.1, 3276.8, 3276.8, 0, , , , 0.0, 0.0, 36.559338106, -79.196746205, 0.0
0.0, 4, 3216.000, , 4497, 0.0, , 1343.8, 33595, 0.872, -0.149, 0.0, 0.0, 0.0, 0.0, 0.62, , , 40.000, 29.06, 1780000080400, 3276.8, 2.1, 3276.8, 3276.8, 0, , , , 0.0, 0.0, 36.559373257, -79.196735584, 0.0
0.0, 4, 3220.000, , 4618, 0.0, , 1347.8, 33695, 0.856, -0.185, 0.0, 0.0, 0.0, 0.0, 0.65, , , 40.000, 28.53, 1780000080500, 3276.8, 2.1, 3276.8, 3276.8, 0, , , , 0.0, 0.0, 36.559408520, -79.196725544, 0.0
0.0, 4, 3224.000, , 4736, 0.0, , 1351.8, 33795, 0.837, -0.221, 0.0, 0.0, 0.0, 0.0, 0.68, , , 40.000, 27.89, 1780000080600, 3276.8, 2.1, 3276.8, 3276.8, 0, , , , 0.0, 0.0, 36.559443888, -79.196716086, 0.0
0.0, 4, 3228.000, , 4852, 0.0, , 1355.8, 33895, 0.814, -0.255, 0.0, 0.0, 0.0, 0.0, 0.71, , , 40.000, 27.14, 1780000080700, 3276.8, 2.1, 3276.8, 3276.8, 0, , , , 0.0, 0.0, 36.559479354, -79.196707212, 0.0
0.0, 4, 3232.000, , 4964, 0.0, , 1359.8, 33995, 0.789, -0.289, 0.0, 0.0, 0.0, 0.0, 0.74, , , 40.000, 26.29, 1780000080800, 3276.8, 2.1, 3276.8, 3276.8, 0, , , , 0.0, 0.0, 36.559514913, -79.196698923, 0.0
0.0, 4, 3236.000, , 5072, 0.0, , 1363.8, 34095, 0.760, -0.321, 0.0, 0.0, 0.0, 0.0, 0.77, , , 40.000, 25.33, 1780000080900, 3276.8, 2.1, 3276.8, 3276.8, 0, , , , 0.0, 0.0, 36.559550559, -79.196691220, 0.0
0.0, 4, 3240.000, , 5176, 0.0, , 1367.8, 34195, 0.728, -0.353, 0.0, 0.0, 0.0, 0.0, 0.79, , , 40.000, 24.27, 1780000081000, 3276.8, 2.1, 3276.8, 3276.8, 0, , , , 0.0, 0.0, 36.559586284, -79.196684106, 0.0
0.0, 4, 3244.000, , 5275, 0.0, , 1371.8, 34295, 0.693, -0.382, 0.0, 0.0, 0.0, 0.0, 0.82, , , 40.000, 23.12, 1780000081100, 3276.8, 2.1, 3276.8, 3276.8, 0, , , , 0.0, 0.0, 36.559622083, -79.196677582, 0.0
0.0, 4, 3248.000, , 5369, 0.0, , 1375.8, 34395, 0.656, -0.411, 0.0, 0.0, 0.0, 0.0, 0.84, , , 40.000, 21.87, 1780000081200, 3276.8, 2.1, 3276.8, 3276.8, 0, , , , 0.0, 0.0, 36.559657949, -79.196671648, 0.0
0.0, 4, 3252.000, , 5458, 0.0, , 1379.8, 34495, 0.616, -0.437, 0.0, 0.0, 0.0, 0.0, 0.86, , , 40.000, 20.54, 1780000081300, 3276.8, 2.1, 3276.8, 3276.8, 0, , , , 0.0, 0.0, 36.559693875, -79.196666306, 0.0
0.0, 4, 3256.000, , 5541, 0.0, , 1383.8, 34595, 0.574, -0.462, 0.0, 0.0, 0.0, 0.0, 0.89, , , 40.000, 19.12, 1780000081400, 3276.8, 2.1, 3276.8, 3276.8, 0, , , , 0.0, 0.0, 36.559729857, -79.196661557, 0.0
0.0, 4, 3260.000, , 5618, 0.0, , 1387.8, 34695, 0.529, -0.485, 0.0, 0.0, 0.0, 0.0, 0.90, , , 40.000, 17.63, 1780000081500, 3276.8, 2.1, 3276.8, 3276.8, 0, , , , 0.0, 0.0, 36.559765886, -79.196657401, 0.0
0.0, 4, 3264.000, , 5689, 0.0, , 1391.8, 34795, 0.482, -0.507, 0.0, 0.0, 0.0, 0.0, 0.92, , , 40.000, 16.07, 1780000081600, 3276.8, 2.1, 3276.8, 3276.8, 0, , , , 0.0, 0.0, 36.559801957, -79.196653839, 0.0
0.0, 4, 3268.000, , 5753, 0.0, , 1395.8, 34895, 0.434, -0.526, 0.0, 0.0, 0.0, 0.0, 0.94, , , 40.000, 14.45, 1780000081700, 3276.8, 2.1, 3276.8, 3276.8, 0, , , , 0.0, 0.0, 36.559838063, -79.196650872, 0.0
0.0, 4, 3272.000, , 5810, 0.0, , 1399.8, 34995, 0.383, -0.543, 0.0, 0.0, 0.0, 0.0, 0.95, , , 40.000, 12.77, 1780000081800, 3276.8, 2.1, 3276.8, 3276.8, 0, , , , 0.0, 0.0, 36.559874198, -79.196648501, 0.0
0.0, 4, 3276.000, , 5860, 0.0, , 1403.8, 35095, 0.331, -0.558, 0.0, 0.0, 0.0, 0.0, 0.96, , , 40.000, 11.04, 1780000081900, 3276.8, 2.1, 3276.8, 3276.8, 0, , , , 0.0, 0.0, 36.559910355, -79.196646725, 0.0
0.0, 4, 3280.000, , 5902, 0.0, , 1407.8, 35195, 0.278, -0.571, 0.0, 0.0, 0.0, 0.0, 0.98, , , 40.000, 9.27, 1780000082000, 3276.8, 2.1, 3276.8, 3276.8, 0, , , , 0.0, 0.0, 36.559946528, -79.196645545, 0.0
0.0, 4, 3284.000, , 5937, 0.0, , 1411.8, 35295, 0.224, -0.581, 0.0, 0.0, 0.0, 0.0, 0.98, , , 40.000, 7.46, 1780000082100, 3276.8, 2.1, 3276.8, 3276.8, 0, , , , 0.0, 0.0, 36.559982711, -79.196644962, 0.0
0.0, 4, 3288.000, , 5965, 0.0, , 1415.8, 35395, 0.169, -0.589, 0.0, 0.0, 0.0, 0.0, 0.99, , , 40.000, 5.62, 1780000082200, 3276.8, 2.1, 3276.8, 3276.8, 0, , , , 0.0, 0.0, 36.560018896, -79.196644975, 0.0
0.0, 4, 3292.000, , 5984, 0.0, , 1419.8, 35495, 0.113, -0.595, 0.0, 0.0, 0.0, 0.0, 1.00, , , 40.000, 3.76, 1780000082300, 3276.8, 2.1, 3276.8, 3276.8, 0, , , , 0.0, 0.0, 36.560055079, -79.196645585, 0.0
0.0, 4, 3296.000, , 5996, 0.0, , 1423.8, 35595, 0.057, -0.599, 0.0, 0.0, 0.0, 0.0, 1.00, , , 40.000, 1.88, 1780000082400, 3276.8, 2.1, 3276.8, 3276.8, 0, , , , 0.0, 0.0, 36.560091251, -79.196646791, 0.0
0.0, 4, 3300.000, , 6000, 0.0, , 1427.8, 35695, 0.000, -0.600, 0.0, 0.0, 0.0, 0.0, 1.00, , , 40.000, 0.00, 1780000082500, 3276.8, 2.1, 3276.8, 3276.8, 0, , , , 0.0, 0.0, 36.560127408, -79.196648593, 0.0
0.0, 4, 3304.000, , 5996, 0.0, , 1431.8, 35795, -0.057, -0.599, 0.0, 0.0, 0.0, 0.0, 1.00, , , 40.000, -1.88, 1780000082600, 3276.8, 2.1, 3276.8, 3276.8, 0, , , , 0.0, 0.0, 36.560163541, -79.196650991, 0.0
0.0, 4, 3308.000, , 5984, 0.0, , 1435.8, 35895, -0.113, -0.595, 0.0, 0.0, 0.0, 0.0, 1.00, , , 40.000, -3.76, 1780000082700, 3276.8, 2.1, 3276.8, 3276.8, 0, , , , 0.0, 0.0, 36.560199646, -79.196653984, 0.0
0.0, 4, 3312.000, , 5965, 0.0, , 1439.8, 35995, -0.169, -0.589, 0.0, 0.0, 0.0, 0.0, 0.99, , , 40.000, -5.62, 1780000082800, 3276.8, 2.1, 3276.8, 3276.8, 0, , , , 0.0, 0.0, 36.560235715, -79.196657573, 0.0
0.0, 4, 3316.000, , 5937, 0.0, , 1443.8, 36095, -0.224, -0.581, 0.0, 0.0, 0.0, 0.0, 0.98, , , 40.000, -7.46, 1780000082900, 3276.8, 2.1, 3276.8, 3276.8, 0, , , , 0.0, 0.0, 36.560271742, -79.196661755, 0.0
0.0, 4, 3320.000, , 5902, 0.0, , 1447.8, 36195, -0.278, -0.571, 0.0, 0.0, 0.0, 0.0, 0.98, , , 40.000, -9.27, 1780000083000, 3276.8, 2.1, 3276.8, 3276.8, 0, , , , 0.0, 0.0, 36.560307721, -79.196666531, 0.0
0.0, 4, 3324.000, , 5860, 0.0, , 1451.8, 36295, -0.331, -0.558, 0.0, 0.0, 0.0, 0.0, 0.96, , , 40.000, -11.04, 1780000083100, 3276.8, 2.1, 3276.8, 3276.8, 0, , , , 0.0, 0.0, 36.560343645, -79.196671899, 0.0
0.0, 4, 3328.000, , 5810, 0.0, , 1455.8, 36395, -0.383, -0.543, 0.0, 0.0, 0.0, 0.0, 0.95, , , 40.000, -12.77, 1780000083200, 3276.8, 2.1, 3276.8, 3276.8, 0, , , , 0.0, 0.0, 36.560379509, -79.196677859, 0.0
0.0, 4, 3332.000, , 5753, 0.0, , 1459.8, 36495, -0.434, -0.526, 0.0, 0.0, 0.0, 0.0, 0.94, , , 40.000, -14.45, 1780000083300, 3276.8, 2.1, 3276.8, 3276.8, 0, , , , 0.0, 0.0, 36.560415304, -79.196684410, 0.0
0.0, 4, 3336.000, , 5689, 0.0, , 1463.8, 36595, -0.482, -0.507, 0.0, 0.0, 0.0, 0.0, 0.92, , , 40.000, -16.07, 1780000083400, 3276.8, 2.1, 3276.8, 3276.8, 0, , , , 0.0, 0.0, 36.560451026, -79.196691550, 0.0
0.0, 4, 3340.000, , 5618, 0.0, , 1467.8, 36695, -0.529, -0.485, 0.0, 0.0, 0.0, 0.0, 0.90, , , 40.000, -17.63, 1780000083500, 3276.8, 2.1, 3276.8, 3276.8, 0, , , , 0.0, 0.0, 36.560486668, -79.196699278, 0.0
0.0, 4, 3344.000, , 5541, 0.0, , 1471.8, 36795, -0.574, -0.462, 0.0, 0.0, 0.0, 0.0, 0.89, , , 40.000, -19.12, 1780000083600, 3276.8, 2.1, 3276.8, 3276.8, 0, , , , 0.0, 0.0, 36.560522223, -79.196707593, 0.0
0.0, 4, 3348.000, , 5458, 0.0, , 1475.8, 36895, -0.616, -0.437, 0.0, 0.0, 0.0, 0.0, 0.86, , , 40.000, -20.54, 1780000083700, 3276.8, 2.1, 3276.8, 3276.8, 0, , , , 0.0, 0.0, 36.560557685, -79.196716494, 0.0
0.0, 4, 3352.000, , 5369, 0.0, , 1479.8, 36995, -0.656, -0.411, 0.0, 0.0, 0.0, 0.0, 0.84, , , 40.000, -21.87, 1780000083800, 3276.8, 2.1, 3276.8, 3276.8, 0, , , , 0.0, 0.0, 36.560593048, -79.196725978, 0.0
0.0, 4, 3356.000, , 5275, 0.0, , 1483.8, 37095, -0.693, -0.382, 0.0, 0.0, 0.0, 0.0, 0.82, , , 40.000, -23.12, 1780000083900, 3276.8, 2.1, 3276.8, 3276.8, 0, , , , 0.0, 0.0, 36.560628306, -79.196736044, 0.0
0.0, 4, 3360.000, , 5176, 0.0, , 1487.8, 37195, -0.728, -0.353, 0.0, 0.0, 0.0, 0.0, 0.79, , , 40.000, -24.27, 1780000084000, 3276.8, 2.1, 3276.8, 3276.8, 0, , , , 0.0, 0.0, 36.560663452, -79.196746690, 0.0
0.0, 4, 3364.000, , 5072, 0.0, , 1491.8, 37295, -0.760, -0.321, 0.0, 0.0, 0.0, 0.0, 0.77, , , 40.000, -25.33, 1780000084100, 3276.8, 2.1, 3276.8, 3276.8, 0, , , , 0.0, 0.0, 36.560698480, -79.196757915, 0.0
0.0, 4, 3368.000, , 4964, 0.0, , 1495.8, 37395, -0.789, -0.289, 0.0, 0.0, 0.0, 0.0, 0.74, , , 40.000, -26.29, 1780000084200, 3276.8, 2.1, 3276.8, 3276.8, 0, , , , 0.0, 0.0, 36.560733384, -79.196769716, 0.0
0.0, 4, 3372.000, , 4852, 0.0, , 1499.8, 37495, -0.814, -0.255, 0.0, 0.0, 0.0, 0.0, 0.71, , , 40.000, -27.14, 1780000084300, 3276.8, 2.1, 3276.8, 3276.8, 0, , , , 0.0, 0.0, 36.560768158, -79.196782091, 0.0
0.0, 4, 3376.000, , 4736, 0.0, , 1503.8, 37595, -0.837, -0.221, 0.0, 0.0, 0.0, 0.0, 0.68, , , 40.000, -27.89, 1780000084400, 3276.8, 2.1, 3276.8, 3276.8, 0, , , , 0.0, 0.0, 36.560802795, -79.196795039, 0.0
0.0, 4, 3380.000, , 4618, 0.0, , 1507.8, 37695, -0.856, -0.185, 0.0, 0.0, 0.0, 0.0, 0.65, , , 40.000, -28.53, 1780000084500, 3276.8, 2.1, 3276.8, 3276.8, 0, , , , 0.0, 0.0, 36.560837289, -79.196808556, 0.0
0.0, 4, 3384.000, , 4497, 0.0, , 1511.8, 37795, -0.872, -0.149, 0.0, 0.0, 0.0, 0.0, 0.62, , , 40.000, -29.06, 1780000084600, 3276.8, 2.1, 3276.8, 3276.8, 0, , , , 0.0, 0.0, 36.560871634, -79.196822640, 0.0
0.0, 4, 3388.000, , 4375, 0.0, , 1515.8, 37895, -0.884, -0.112, 0.0, 0.0, 0.0, 0.0, 0.59, , , 40.000, -29.47, 1780000084700, 3276.8, 2.1, 3276.8, 3276.8, 0, , , , 0.0, 0.0, 36.560905825, -79.196837290, 0.0
0.0, 4, 3392.000, , 4251, 0.0, , 1519.8, 37995, -0.893, -0.075, 0.0, 0.0, 0.0, 0.0, 0.56, , , 40.000, -29.76, 1780000084800, 3276.8, 2.1, 3276.8, 3276.8, 0, , , , 0.0, 0.0, 36.560939854, -79.196852501, 0.0
0.0, 4, 3396.000, , 4126, 0.0, , 1523.8, 38095, -0.898, -0.038, 0.0, 0.0, 0.0, 0.0, 0.53, , , 40.000, -29.94, 1780000084900, 3276.8, 2.1, 3276.8, 3276.8, 0, , , , 0.0, 0.0, 36.560973716, -79.196868272, 0.0
0.0, 3, 3400.000, , 4000, 0.0, , 1527.8, 38195, -0.900, 0.000, 0.0, 0.0, 0.0, 0.0, 0.50, , , 40.000, -30.00, 1780000085000, 3276.8, 2.1, 3276.8, 3276.8, 0, , , , 0.0, 0.0, 36.561007406, -79.196884600, 0.0
2.5, 3, 3404.000, , 3874, 0.0, , 1531.8, 38295, -0.898, 0.038, 0.0, 0.0, 0.0, 0.0, 0.47, , , 40.000, -29.94, 1780000085100, 3276.8, 2.1, 3276.8, 3276.8, 0, , , , 0.0, 0.0, 36.561040916, -79.196901482, 0.0
5.0, 3, 3408.000, , 3749, 0.0, , 1535.8, 38395, -0.893, 0.075, 0.0, 0.0, 0.0, 0.0, 0.44, , , 40.000, -29.76, 1780000085200, 3276.8, 2.1, 3276.8, 3276.8, 0, , , , 0.0, 0.0, 36.561074241, -79.196918915, 0.0
7.5, 3, 3412.000, , 3625, 0.0, , 1539.8, 38495, -0.884, 0.112, 0.0, 0.0, 0.0, 0.0, 0.41, , , 40.000, -29.47, 1780000085300, 3276.8, 2.1, 3276.8, 3276.8, 0, , , , 0.0, 0.0, 36.561107375, -79.196936895, 0.0
9.9, 3, 3416.000, , 3503, 0.0, , 1543.8, 38595, -0.872, 0.149, 0.0, 0.0, 0.0, 0.0, 0.38, , , 40.000, -29.06, 1780000085400, 3276.8, 2.1, 3276.8, 3276.8, 0, , , , 0.0, 0.0, 36.561140312, -79.196955420, 0.0
12.4, 3, 3420.000, , 3382, 0.0, , 1547.8, 38695, -0.856, 0.185, 0.0, 0.0, 0.0, 0.0, 0.35, , , 40.000, -28.53, 1780000085500, 3276.8, 2.1, 3276.8, 3276.8, 0, , , , 0.0, 0.0, 36.561173047, -79.196974486, 0.0
14.7, 3, 3424.000, , 3264, 0.0, , 1551.8, 38795, -0.837, 0.221, 0.0, 0.0, 0.0, 0.0, 0.32, , , 40.000, -27.89, 1780000085600, 3276.8, 2.1, 3276.8, 3276.8, 0, , , , 0.0, 0.0, 36.561205573, -79.196994090, 0.0
17.0, 3, 3428.000, , 3148, 0.0, , 1555.8, 38895, -0.814, 0.255, 0.0, 0.0, 0.0, 0.0, 0.29, , , 40.000, -27.14, 1780000085700, 3276.8, 2.1, 3276.8, 3276.8, 0, , , , 0.0, 0.0, 36.561237884, -79.197014228, 0.0
19.3, 3, 3432.000, , 3036, 0.0, , 1559.8, 38995, -0.789, 0.289, 0.0, 0.0, 0.0, 0.0, 0.26, , , 40.000, -26.29, 1780000085800, 3276.8, 2.1, 3276.8, 3276.8, 0, , , , 0.0, 0.0, 36.561269976, -79.197034898, 0.0
21.4, 3, 3436.000, , 2928, 0.0, , 1563.8, 39095, -0.760, 0.321, 0.0, 0.0, 0.0, 0.0, 0.23, , , 40.000, -25.33, 1780000085900, 3276.8, 2.1, 3276.8, 3276.8, 0, , , , 0.0, 0.0, 36.561301842, -79.197056094, 0.0
23.5, 3, 3440.000, , 2824, 0.0, , 1567.8, 39195, -0.728, 0.353, 0.0, 0.0, 0.0, 0.0, 0.21, , , 40.000, -24.27, 1780000086000, 3276.8, 2.1, 3276.8, 3276.8, 0, , , , 0.0, 0.0, 36.561333476, -79.197077814, 0.0
25.5, 3, 3444.000, , 2725, 0.0, , 1571.8, 39295, -0.693, 0.382, 0.0, 0.0, 0.0, 0.0, 0.18, , , 40.000, -23.12, 1780000086100, 3276.8, 2.1, 3276.8, 3276.8, 0, , , , 0.0, 0.0, 36.561364874, -79.197100053, 0.0
27.4, 3, 3448.000, , 2631, 0.0, , 1575.8, 39395, -0.656, 0.411, 0.0, 0.0, 0.0, 0.0, 0.16, , , 40.000, -21.87, 1780000086200, 3276.8, 2.1, 3276.8, 3276.8, 0, , , , 0.0, 0.0, 36.561396028, -79.197122807, 0.0
29.2, 3, 3452.000, , 2542, 0.0, , 1579.8, 39495, -0.616, 0.437, 0.0, 0.0, 0.0, 0.0, 0.14, , , 40.000, -20.54, 1780000086300, 3276.8, 2.1, 3276.8, 3276.8, 0, , , , 0.0, 0.0, 36.561426935, -79.197146074, 0.0
30.8, 3, 3456.000, , 2459, 0.0, , 1583.8, 39595, -0.574, 0.462, 0.0, 0.0, 0.0, 0.0, 0.11, , , 40.000, -19.12, 1780000086400, 3276.8, 2.1, 3276.8, 3276.8, 0, , , , 0.0, 0.0, 36.561457588, -79.197169847, 0.0
32.4, 3, 3460.000, , 2382, 0.0, , 1587.8, 39695, -0.529, 0.485, 0.0, 0.0, 0.0, 0.0, 0.10, , , 40.000, -17.63, 1780000086500, 3276.8, 2.1, 3276.8, 3276.8, 0, , , , 0.0, 0.0, 36.561487981, -79.197194124, 0.0
33.8, 3, 3464.000, , 2311, 0.0, , 1591.8, 39795, -0.482, 0.507, 0.0, 0.0, 0.0, 0.0, 0.08, , , 40.000, -16.07, 1780000086600, 3276.8, 2.1, 3276.8, 3276.8, 0, , , , 0.0, 0.0, 36.561518111, -79.197218899, 0.0
35.1, 3, 3468.000, , 2247, 0.0, , 1595.8, 39895, -0.434, 0.526, 0.0, 0.0, 0.0, 0.0, 0.06, , , 40.000, -14.45, 1780000086700, 3276.8, 2.1, 3276.8, 3276.8, 0, , , , 0.0, 0.0, 36.561547970, -79.197244169, 0.0
36.2, 3, 3472.000, , 2190, 0.0, , 1599.8, 39995, -0.383, 0.543, 0.0, 0.0, 0.0, 0.0, 0.05, , , 40.000, -12.77, 1780000086800, 3276.8, 2.1, 3276.8, 3276.8, 0, , , , 0.0, 0.0, 36.561577554, -79.197269929, 0.0
37.2, 3, 3476.000, , 2140, 0.0, , 1603.8, 40095, -0.331, 0.558, 0.0, 0.0, 0.0, 0.0, 0.04, , , 40.000, -11.04, 1780000086900, 3276.8, 2.1, 3276.8, 3276.8, 0, , , , 0.0, 0.0, 36.561606858, -79.197296174, 0.0
38.0, 3, 3480.000, , 2098, 0.0, , 1607.8, 40195, -0.278, 0.571, 0.0, 0.0, 0.0, 0.0, 0.02, , , 40.000, -9.27, 1780000087000, 3276.8, 2.1, 3276.8, 3276.8, 0, , , , 0.0, 0.0, 36.561635876, -79.197322900, 0.0
